Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Cold Male,0.003955521,0.005731437,-0.06078094,0.04096304,-0.001308246,0.000726121,-0.000120635,0.000629918
Age 0-10 All,0.01823742,0.006477415,-0.02036324,0.0539335,-0.000677504,0.000791006,0.00169668,0.00077432
Age 0-10 Female,0.016994377,0.008130409,-0.07070524,0.06705516,-0.000534535,0.000987414,0.001315534,0.000973294
Age 0-10 Male,0.019010885,0.007114425,0.01467795,0.05957984,-0.000768326,0.00087153,0.001950381,0.000849315
Age 11-60 All,0.014372774,0.005313399,-0.03016904,0.04576492,0.000627807,0.000638239,0.000800676,0.000648164
Age 11-60 Female,0.01797863,0.006171747,-0.03179811,0.052958,0.00094017,0.000740468,0.001595883,0.000750595
Age 11-60 Male,0.010453411,0.005875279,-0.02834135,0.05078425,0.000286965,0.00070619,-6.94E-05,0.000718521
Age 60+All,0.012636798,0.005874224,0.04266169,0.05024805,0.00050323,0.00070516,0.000221757,0.000717068
Age 60+ Female,0.011886773,0.007397204,0.01840228,0.06300687,0.000442699,0.000885921,-0.000188748,0.000902793
Age 60+ Male,0.013518871,0.007024074,0.07019742,0.06034609,0.000563801,0.000845051,0.000683676,0.000857198
All: LAG 14,0.01434758,0.00469631,-0.03067619,0.0398664,0.000420184,0.000564696,0.000898204,0.000569774
Female,0.017677761,0.005383438,-0.00350709,0.04552312,0.00037697,0.000645706,0.001338526,0.000653073
Male,0.011101729,0.004883853,-0.05740926,0.0415854,0.00046418,0.000588323,0.000471617,0.000592313
Warm All,0.02271235,0.00314403,0.1601355,0.03638795,0.001390472,0.000365956,0.002449882,0.000433539
Warm Female,0.02878654,0.003927889,0.2712471,0.04532701,0.00140186,0.000456317,0.003360417,0.000541948
Warm Male,0.01697289,0.003747678,0.05469499,0.04331666,0.001380478,0.000435621,0.001596482,0.000515412
Cold All,0.001599425,0.005730302,-0.111051921,0.040710443,-0.000421173,0.000719704,-0.00014183,0.000630557
Cold Female,0.002209307,0.006386616,-0.11449978,0.04528573,-0.000375362,0.000799563,-2.01E-05,0.000703068
Cold Male,0.000935234,0.005724653,-0.10782308,0.04075244,-0.000465981,0.000721283,-0.000264618,0.000629665
Age 0-10 All,0.020120658,0.006470466,-0.03692969,0.05349865,-0.000146846,0.000785896,0.00185917,0.000774801
Age 0-10 Female,0.01976446,0.00812727,-0.07859037,0.06653176,-7.40E-05,0.000980697,0.001640662,0.00097271
Age 0-10 Male,0.020283079,0.007110494,-0.008050001,0.059152014,-0.000194629,0.000866865,0.002004122,0.000851451
Age 11-60 All,0.013128033,0.005311527,-0.06150777,0.04557942,0.000884475,0.000635513,0.000624127,0.000647176
Age 11-60 Female,0.018557006,0.006157001,-0.006870907,0.052695886,0.000657684,0.00073668,0.001480632,0.000748985
Age 11-60 Male,0.007186756,0.005886149,-0.12177518,0.05062341,0.001134683,0.000704022,-0.000313336,0.000718003
Age 60+All,0.010436633,0.005865414,0.04483368,0.05002356,1.31E-05,0.000703244,0.000398045,0.00071423
Age 60+ Female,0.013847771,0.007382336,0.07415071,0.06247649,0.000150283,0.000883297,0.000773009,0.000899187
Age 60+ Male,0.006666907,0.007026676,0.0113651,0.06043118,-0.00014004,0.0008441,-1.41E-05,0.000855096
Air Pollutant:,AQHIX,,NO2,,O3H8,,SO2,
All: LAG 0,-0.002241878,0.003214102,-0.001490119,0.000540219,0.001272465,0.000383102,0.006469278,0.002837252
Female,-0.004234713,0.003684356,-0.001856973,0.000617664,0.001212925,0.000440286,0.007132821,0.003264987
Male,-0.000309088,0.003332785,-0.001130444,0.000561909,0.001329471,0.000396467,0.005831931,0.002931751
Warm All,0.01224589,0.002109954,0.001922162,0.00045925,0.001255686,0.00020794,0.01298758,0.002440598
Warm Female,0.01155939,0.00263555,0.001800126,0.000572808,0.001188318,0.000259639,0.013526839,0.003066471
Warm Male,0.01289915,0.002497607,0.002038574,0.000543644,0.001319899,0.000246306,0.01247904,0.002872131
Cold All,-0.0173313,0.004042956,-0.002967742,0.000572874,0.001102704,0.000662135,0.003267298,0.002987076
Cold Female,-0.02015604,0.004510888,-0.003387218,0.000638278,0.001105961,0.000740156,0.004151949,0.003348176
Cold Male,-0.014546904,0.004023667,-0.002551952,0.000571159,0.001099924,0.000657258,0.002414924,0.002956974
Age 0-10 All,0.003006103,0.004446774,-0.000644374,0.000735078,0.001724831,0.000543384,0.012594601,0.003806953
Age 0-10 Female,0.00294773,0.00557539,-0.000371301,0.000914864,0.001354269,0.000685887,0.016029898,0.004777505
Age 0-10 Male,0.003016699,0.004873537,-0.000838159,0.000809896,0.001968072,0.000593142,0.01021511,0.004172448
Age 11-60 All,-0.00394818,0.003618174,-0.001865967,0.00061172,0.001238055,0.000427748,0.003479009,0.003222201
Age 11-60 Female,-0.006711494,0.004199056,-0.002448129,0.000708614,0.001235165,0.000497851,0.003237731,0.003752667
Age 11-60 Male,-0.000939507,0.003994888,-0.00122666,0.000677345,0.001240525,0.000471043,0.003741514,0.003544171
Age 60+All,-0.004355225,0.003951405,-0.001651232,0.000669309,0.000869952,0.000468027,0.005898741,0.003547862
Age 60+ Female,-0.005173331,0.004969576,-0.001936805,0.000838469,0.001024294,0.000590906,0.007472107,0.004459053
Age 60+ Male,-0.003466752,0.004739727,-0.001331718,0.000807034,0.000700154,0.00055921,0.004130669,0.004259235
All: LAG 1,-0.001000652,0.003209634,-0.001234066,0.000538247,0.001298706,0.000385094,0.008032368,0.002843575
Female,-0.001222317,0.003679168,-0.001486209,0.000615644,0.001572831,0.000442241,0.007981008,0.003270737
Male,-0.000802829,0.003325757,-0.000989649,0.000559125,0.001033195,0.000398514,0.008058636,0.00293776
Warm All,0.0160908,0.002088223,0.002716542,0.000453438,0.001549947,0.000206786,0.01570769,0.002403978
Warm Female,0.01794491,0.002610523,0.002922908,0.000566581,0.001778531,0.000258187,0.01618079,0.003021923
Warm Male,0.01430247,0.002481246,0.002514994,0.000537905,0.001330136,0.000245901,0.01525193,0.002837143
Cold All,-0.01948674,0.004045226,-0.003051642,0.000572363,0.000317992,0.000671299,0.003898534,0.003015756
Cold Female,-0.02117889,0.004509051,-0.003444866,0.000637439,0.000801061,0.000749075,0.003761455,0.003376864
Cold Male,-0.01782609,0.004026836,-0.00266329,0.00057037,-0.000158034,0.000666755,0.004016806,0.002985619
Age 0-10 All,0.001962644,0.004422659,-0.000702443,0.000728765,0.001521362,0.000544107,0.014121468,0.003804291
Age 0-10 Female,-0.001295026,0.005542893,-0.001304174,0.000907657,0.001467957,0.000686463,0.016422357,0.004767207
Age 0-10 Male,0.004100753,0.004847408,-0.00029691,0.00080239,0.001551784,0.000593976,0.012472597,0.004174175
Age 11-60 All,-0.003224065,0.003613389,-0.001656456,0.00061013,0.00118534,0.000430026,0.005198031,0.003233093
Age 11-60 Female,-0.002496643,0.004193952,-0.001845308,0.000706898,0.00162559,0.000499882,0.004280564,0.00376516
Age 11-60 Male,-0.004023687,0.003986405,-0.001450765,0.000674862,0.000710198,0.000473705,0.006176814,0.003554036
Age 60+All,0.000582654,0.003950088,-0.000930378,0.000666689,0.001315795,0.000470732,0.007217157,0.003548882
Age 60+ Female,0.001486781,0.00496736,-0.000895359,0.000835469,0.001532835,0.000594589,0.008315486,0.004457876
Age 60+ Male,-0.00044144,0.004734741,-0.000971442,0.000802603,0.001075698,0.000562011,0.005965861,0.004260924
All: LAG 2,0.001812254,0.003209766,-0.000709776,0.000537581,0.001403666,0.000385355,0.006820101,0.002843463
Female,-0.001980127,0.003679685,-0.001469988,0.000614214,0.001369031,0.000443406,0.005133407,0.003278625
Male,0.005483943,0.00332241,3.56E-05,0.000558354,0.001435412,0.000397877,0.008408013,0.002928475
Warm All,0.01674745,0.002065762,0.003537062,0.000443755,0.001237318,0.000207037,0.01619346,0.002348874
Warm Female,0.01562343,0.002587311,0.003517528,0.000554697,0.001037269,0.000258979,0.01435135,0.002957515
Warm Male,0.01781131,0.002452372,0.003553094,0.000527782,0.001427867,0.000245368,0.01789565,0.002769685
Cold All,-0.015105294,0.004080956,-0.002760701,0.000575161,0.001642221,0.000672431,0.001576434,0.00304289
Cold Female,-0.02134666,0.004544025,-0.00384658,0.000639364,0.002186424,0.000752337,-2.54E-05,0.003418402
Cold Male,-0.008953348,0.004060389,-0.001685544,0.000573322,0.001112868,0.000665822,0.003094352,0.003000381
Age 0-10 All,0.005889986,0.004407281,2.48E-05,0.000725577,0.001640259,0.00054284,0.012115147,0.003787658
Age 0-10 Female,0.004560454,0.005521668,-0.000366887,0.000902854,0.001835168,0.000684279,0.013253821,0.004757908
Age 0-10 Male,0.006788664,0.004831855,0.000300371,0.000799213,0.001504403,0.000593037,0.011308553,0.004147621
Age 11-60 All,-0.000432442,0.00361679,-0.001041288,0.000609656,0.001176609,0.000430804,0.003963613,0.003238119
Age 11-60 Female,-0.003930466,0.004196201,-0.001884058,0.000705272,0.001314077,0.000501842,0.001872601,0.003778699
Age 11-60 Male,0.003360931,0.003986979,-0.000116155,0.000674286,0.001028466,0.000473199,0.006178153,0.003547985
Age 60+All,0.002142817,0.003962121,-0.000852814,0.000667706,0.001655541,0.000472189,0.006873456,0.003557278
Age 60+ Female,-0.003449901,0.004980425,-0.001584178,0.000835544,0.001103398,0.000597263,0.004806486,0.004470429
Age 60+ Male,0.008402687,0.004739175,-1.70E-05,0.000803145,0.002258817,0.000561894,0.009217952,0.00425992
All: LAG 3,0.005781982,0.003219207,0.000289983,0.00054001,0.001189958,0.000386191,0.006684519,0.002835417
Female,0.003369702,0.00369291,-0.000375429,0.000617487,0.001392947,0.000443603,0.006457133,0.003256037
Male,0.008108446,0.003331868,0.000940002,0.00056046,0.000994429,0.000399445,0.006900942,0.002932912
Warm All,0.01913468,0.002057366,0.004428446,0.000439862,0.001207633,0.000207605,0.01559514,0.00232958
Warm Female,0.018563,0.002591906,0.004095992,0.000555107,0.001276717,0.000260252,0.01487393,0.002938931
Warm Male,0.01967274,0.002443649,0.004741929,0.00052226,0.001142225,0.000246558,0.0162625,0.002753215
Cold All,-0.010061061,0.004105093,-0.001797907,0.000580403,0.000861516,0.000664425,0.00155031,0.003035721
Cold Female,-0.014101665,0.004566914,-0.002593308,0.000644659,0.001488889,0.000740941,0.001531259,0.003389168
Cold Male,-0.006082366,0.004089093,-0.001010326,0.000579036,0.000247148,0.000660165,0.001570102,0.003013227
Age 0-10 All,0.013837641,0.004420589,0.001658845,0.000729157,0.001623662,0.000543676,0.014638261,0.003780331
Age 0-10 Female,0.015418924,0.005547537,0.001677749,0.00090747,0.002031864,0.000686841,0.016084069,0.004735602
Age 0-10 Male,0.012762492,0.004846741,0.001649661,0.000803806,0.001347146,0.000593409,0.013619393,0.004151355
Age 11-60 All,0.002394786,0.003629198,-0.000168207,0.000612711,0.000839716,0.000431934,0.002050562,0.003230454
Age 11-60 Female,0.000326047,0.00421191,-0.00092876,0.000709637,0.001236878,0.000501623,0.004137183,0.003745871
Age 11-60 Male,0.004632819,0.003998798,0.000662422,0.000676408,0.000410742,0.000475671,-0.000220352,0.003563093
Age 60+All,0.004182376,0.003971533,-0.000309979,0.000669101,0.001501295,0.000472859,0.007597524,0.00353937
Age 60+ Female,-0.000469973,0.004990295,-0.001045983,0.000836796,0.001200348,0.000597259,0.002843763,0.004450469
Age 60+ Male,0.009347306,0.004749453,0.000519714,0.000804426,0.001832478,0.00056304,0.012885812,0.004231154
All: LAG 4,0.006853737,0.003223947,0.000529843,0.000542583,0.001163334,0.000385073,0.008507141,0.002792403
Female,0.004581513,0.003698465,1.62E-05,0.000620528,0.00120008,0.000442257,0.00814668,0.003207896
Male,0.00903508,0.003337903,0.001029137,0.000563306,0.001127293,0.000398448,0.008844297,0.002888455
Warm All,0.01826531,0.002037997,0.004064034,0.00043671,0.001247503,0.0002059,0.01731713,0.002286592
Warm Female,0.01867055,0.002574852,0.00414505,0.000552631,0.001277711,0.000259043,0.01794832,0.002896923
Warm Male,0.01786592,0.002424841,0.00398314,0.000519134,0.001218209,0.000244935,0.01671561,0.002707433
Cold All,-0.007284907,0.004131359,-0.00137529,0.0005855,0.000806304,0.000659211,0.003011933,0.002986164
Cold Female,-0.01162833,0.00459161,-0.002051027,0.000649808,0.00087538,0.000734515,0.002469559,0.003333192
Cold Male,-0.002990963,0.004117672,-0.000703898,0.000584406,0.000738081,0.000655484,0.003540693,0.002963993
Age 0-10 All,0.011034785,0.004431562,0.001269892,0.00073257,0.001348983,0.000542417,0.013287029,0.00372049
Age 0-10 Female,0.006007482,0.005575413,0.000408078,0.00091407,0.001104411,0.000685989,0.01169021,0.004669849
Age 0-10 Male,0.014384853,0.004855813,0.001863595,0.000807095,0.001504187,0.000592429,0.014348185,0.004085179
Age 11-60 All,0.005299572,0.003636431,0.000351248,0.000615944,0.000965199,0.000430829,0.006047314,0.003174616
Age 11-60 Female,0.004495572,0.004217983,0.000113126,0.000712845,0.001045693,0.000500516,0.00754031,0.003682875
Age 11-60 Male,0.00615316,0.004010516,0.00060928,0.00068089,0.000876829,0.000474482,0.004413747,0.00350117
Age 60+All,0.005716859,0.003980039,7.19E-05,0.000673508,0.001416076,0.000471964,0.008311363,0.003517718
Age 60+ Female,0.003492787,0.005009138,-0.00055366,0.000844148,0.001607146,0.000595857,0.006286934,0.00442396
Age 60+ Male,0.008163876,0.004751385,0.000771278,0.000807513,0.001208844,0.000562129,0.010562704,0.004204776
All: LAG 5,0.004333138,0.003224085,0.000315436,0.000542761,0.000752863,0.000384801,0.008161871,0.002767034
Female,0.004556714,0.003701509,0.000342254,0.000621314,0.000777992,0.000442419,0.00878359,0.003174544
Male,0.004098671,0.003335571,0.000286219,0.000563096,0.0007275,0.000397597,0.007552245,0.002865547
Warm All,0.01530196,0.002042166,0.003314445,0.000436083,0.001075126,0.000205691,0.01767752,0.002238388
Warm Female,0.01813267,0.002569768,0.003965469,0.000548853,0.001252661,0.000258448,0.02039418,0.002825239
Warm Male,0.01258873,0.002436069,0.002689419,0.000520307,0.000905163,0.00024499,0.01510774,0.002664607
Cold All,-0.007839441,0.004122669,-0.001218012,0.000587088,1.04E-05,0.000655844,0.002704085,0.002973298
Cold Female,-0.009446879,0.004596895,-0.001376448,0.000653353,-0.000251155,0.000732573,0.002569067,0.00331676
Cold Male,-0.006289649,0.004096355,-0.00106458,0.000584472,0.000262497,0.000650419,0.002823717,0.002952606
Age 0-10 All,0.010756612,0.004407532,0.001854967,0.000728375,0.000468269,0.000540267,0.013289018,0.003671648
Age 0-10 Female,0.011757112,0.005528722,0.002494712,0.000906852,-0.00018767,0.000680727,0.014250729,0.00460158
Age 0-10 Male,0.010017567,0.004849274,0.001398248,0.000805584,0.000906503,0.000592313,0.012588805,0.004044136
Age 11-60 All,0.001290104,0.003637941,-0.000188637,0.000616446,0.000560196,0.000430808,0.0057575,0.003155355
Age 11-60 Female,0.002042479,0.004228664,-0.000113768,0.000714824,0.000669695,0.000501845,0.006564645,0.003661089
Age 11-60 Male,0.0004632,0.004000959,-0.00027221,0.000679759,0.000441495,0.000472747,0.004877333,0.003477449
Age 60+All,0.00384271,0.004002243,-0.000395064,0.0006778,0.001485135,0.000472268,0.007463053,0.003480989
Age 60+ Female,0.003646756,0.005035363,-0.000673782,0.000848941,0.001797815,0.000596052,0.00862517,0.004353183
Age 60+ Male,0.004033936,0.004781185,-9.03E-05,0.000813797,0.001148561,0.000562866,0.006126202,0.004187904
All: LAG 6,0.002585913,0.003203482,0.000231967,0.000539491,0.000391764,0.00038367,0.005645889,0.002745611
Female,0.000993463,0.003676639,-5.35E-05,0.000617531,0.000321208,0.000441125,0.005231056,0.003156243
Male,0.004119259,0.00331744,0.000509508,0.000560125,0.000459421,0.000396673,0.00603815,0.002839489
Warm All,0.01313202,0.00202746,0.002991341,0.000431458,0.000831115,0.000204165,0.01448095,0.002196789
Warm Female,0.01559368,0.002549615,0.003765081,0.0005419,0.000865635,0.000256724,0.0167126,0.002770465
Warm Male,0.01078042,0.002430768,0.002251577,0.000518121,0.000797823,0.000244191,0.01237738,0.002627282
Cold All,-0.008970903,0.004082872,-0.001173189,0.000583897,-0.000698739,0.000651939,0.000577571,0.002960254
Cold Female,-0.013915517,0.004548021,-0.001886047,0.000649322,-0.000835452,0.000727439,-0.000936526,0.003308875
Cold Male,-0.004142247,0.004060179,-0.000472798,0.000581589,-0.000564426,0.00064728,0.002043225,0.002933616
Age 0-10 All,0.004754512,0.004403193,0.000678279,0.000727929,0.00038074,0.000541161,0.01140372,0.003667154
Age 0-10 Female,0.002811697,0.00553968,0.000450584,0.000909954,0.000133641,0.000685052,0.013070427,0.00460951
Age 0-10 Male,0.006057458,0.004833226,0.000833523,0.000802574,0.000544171,0.000591557,0.010240304,0.004030307
Age 11-60 All,0.002988073,0.003616552,0.000290226,0.00061294,0.00043063,0.000429861,0.004093683,0.003131706
Age 11-60 Female,0.002247187,0.004197616,7.88E-05,0.000709719,0.000490364,0.000499947,0.003953359,0.003638143
Age 11-60 Male,0.003787313,0.003985988,0.000520456,0.00067729,0.000366949,0.000472758,0.004236427,0.00344857
Age 60+All,-0.000846784,0.003973048,-0.000442311,0.000673811,0.000311367,0.000470659,0.002289883,0.003443181
Age 60+ Female,-0.003481776,0.004992282,-0.000824815,0.000842975,8.72E-05,0.000593647,0.000868807,0.004316899
Age 60+ Male,0.002063868,0.0047602,-1.18E-05,0.000811351,0.000554967,0.000561599,0.003894044,0.004135268
All: LAG 7,-0.000494559,0.003202452,-0.000531906,0.000538726,0.000520199,0.000383498,0.004511722,0.002737132
Female,-0.001092297,0.003667616,-0.000832485,0.000614983,0.000753458,0.000440514,0.00415099,0.003142852
Male,7.15E-05,0.003325428,-0.000239113,0.000561202,0.000296187,0.000397091,0.004848669,0.002835316
Warm All,0.01188209,0.002035848,0.001990759,0.000431889,0.00113729,0.000204285,0.01084727,0.002220393
Warm Female,0.01350545,0.002554151,0.002217715,0.000540859,0.001318682,0.000256457,0.0141481,0.002790614
Warm Male,0.01033614,0.002446633,0.00177412,0.000519268,0.000964641,0.000245322,0.007739239,0.00266099
Cold All,-0.014162528,0.004062524,-0.001904691,0.000582867,-0.000969381,0.000646804,0.000791082,0.002933386
Cold Female,-0.016491851,0.004521533,-0.002433572,0.000647378,-0.000424477,0.000722033,-0.001177523,0.00327909
Cold Male,-0.011892812,0.004047833,-0.001383728,0.000581872,-0.001500715,0.000642195,0.002703356,0.002908344
Age 0-10 All,0.001688308,0.004418958,0.000157662,0.000730813,0.00022928,0.000541581,0.007578102,0.003672213
Age 0-10 Female,0.002554366,0.005544579,4.98E-05,0.000909597,0.000627227,0.000684232,0.01045652,0.004589148
Age 0-10 Male,0.001083327,0.004856621,0.000227205,0.000807699,-3.17E-05,0.000592442,0.005578281,0.004047947
Age 11-60 All,-0.001671876,0.003619312,-0.000767049,0.000612639,0.000478889,0.000430204,0.003928847,0.003118931
Age 11-60 Female,-0.000792663,0.004190455,-0.000852095,0.000707774,0.000830768,0.000499669,0.001592148,0.003629917
Age 11-60 Male,-0.002626833,0.004000369,-0.000672361,0.000678846,0.00010041,0.000473846,0.006418904,0.003427687
Age 60+All,-0.000427012,0.003963757,-0.000841293,0.000670695,0.000919173,0.000470621,0.002200474,0.003439194
Age 60+ Female,-0.005048681,0.004985488,-0.001623281,0.00083924,0.000684386,0.000595158,0.003924905,0.004306443
Age 60+ Male,0.004635036,0.004745183,3.28E-05,0.000807816,0.001172001,0.000560387,0.000227503,0.004138868
All: LAG 8,0.002212166,0.003201114,-8.93E-06,0.000538906,0.000584234,0.000380792,0.006740264,0.002710578
Female,0.001861194,0.003672118,-2.35E-05,0.000616697,0.00050996,0.000437734,0.006568241,0.003115924
Male,0.002546038,0.003321311,3.70E-06,0.000560473,0.000656002,0.000394327,0.006905308,0.002807257
Warm All,0.01221891,0.002058269,0.002041075,0.000438877,0.001154768,0.000204305,0.01015884,0.002224699
Warm Female,0.01402561,0.002587793,0.002557368,0.00055119,0.001208493,0.00025687,0.010253372,0.00280784
Warm Male,0.01048494,0.002466049,0.001544704,0.000525565,0.001103447,0.000244761,0.010072425,0.002652028
Cold All,-0.008264176,0.004045003,-0.00105723,0.000581686,-0.00074541,0.000638349,0.004887571,0.002900507
Cold Female,-0.010563861,0.004505795,-0.001310525,0.000647244,-0.001061351,0.0007125,0.004441048,0.00324246
Cold Male,-0.006006195,0.004026892,-0.000807904,0.000579719,-0.00043599,0.000634155,0.005323525,0.002877275
Age 0-10 All,0.007901548,0.004415714,0.001163173,0.000729238,0.000597516,0.000538218,0.01105252,0.003629238
Age 0-10 Female,0.011886831,0.005544608,0.002023035,0.000909446,0.000514495,0.000680265,0.010011506,0.004556026
Age 0-10 Male,0.005177905,0.004851619,0.00055874,0.000804948,0.000657927,0.000588632,0.011758627,0.003989366
Age 11-60 All,0.000416034,0.003618039,-0.00037041,0.000613602,0.000541814,0.000426853,0.006068246,0.003093624
Age 11-60 Female,-0.000309058,0.004192315,-0.000490099,0.000709762,0.000496625,0.000495544,0.005342137,0.003596632
Age 11-60 Male,0.001207464,0.004001147,-0.000240136,0.000679898,0.000592349,0.000471155,0.006850735,0.00340962
Age 60+All,-0.00010748,0.003967932,-0.000583944,0.000671663,0.000676081,0.000468521,0.003133684,0.003409049
Age 60+ Female,-0.002057704,0.004994273,-0.00088407,0.000841386,0.000543156,0.000592526,0.006103012,0.004265107
Age 60+ Male,0.002047754,0.004752061,-0.000245671,0.00080886,0.000820404,0.000558301,-0.000229344,0.004110463
All: LAG 9,0.004708847,0.003194332,0.000445885,0.000537015,0.00068409,0.00037982,0.004645936,0.002699036
Female,0.006292103,0.003664199,0.000700045,0.000614267,0.000787069,0.000436895,0.004820168,0.00311092
Male,0.003162691,0.003318019,0.000195065,0.000559296,0.000584355,0.00039349,0.004473587,0.0027906
Warm All,0.01156501,0.002073986,0.001882424,0.000443158,0.001124072,0.00020555,0.007495452,0.002220889
Warm Female,0.01469027,0.00260369,0.002575872,0.000555979,0.001326134,0.000258036,0.008805838,0.002801736
Warm Male,0.008580857,0.002483807,0.001219264,0.000530321,0.000931055,0.000246186,0.006273063,0.002642894
Cold All,-0.002488805,0.004024767,-0.000280301,0.000578555,-0.000360747,0.000630716,0.003459105,0.002891837
Cold Female,-0.001955187,0.004484321,-0.00018214,0.000643499,-0.000405043,0.000705491,0.003073663,0.003243566
Cold Male,-0.00303179,0.004008069,-0.000379851,0.000577138,-0.000319333,0.00062568,0.003820687,0.002861136
Age 0-10 All,0.01058315,0.00440281,0.001626164,0.000726822,0.000723933,0.000536545,0.011626616,0.003606589
Age 0-10 Female,0.013278085,0.005530114,0.002153604,0.00090622,0.000717493,0.000677622,0.011034009,0.004549612
Age 0-10 Male,0.008742975,0.004839466,0.001257779,0.000802957,0.000727381,0.000587337,0.012041125,0.003953278
Age 11-60 All,0.005520497,0.003612555,0.000412101,0.00061153,0.000936882,0.000425886,0.002547033,0.003087263
Age 11-60 Female,0.007784576,0.004187883,0.000902648,0.000707243,0.000938835,0.000495751,0.003670947,0.003594172
Age 11-60 Male,0.003053214,0.003997395,-0.000128259,0.000678247,0.000935699,0.000469282,0.001335444,0.003399981
Age 60+All,-0.003649853,0.003970938,-0.000867588,0.00067128,8.78E-05,0.000468796,0.000926352,0.00339525
Age 60+ Female,-0.00306067,0.004993889,-0.001067957,0.000840374,0.000501085,0.000591714,0.001721212,0.004263424
Age 60+ Male,-0.004316714,0.004766609,-0.000641704,0.000809972,-0.000365831,0.000560291,5.05E-05,0.004081637
All: LAG 10,0.00508183,0.003216833,0.000384348,0.000540479,0.000860792,0.000382572,0.003440704,0.002701565
Female,0.006004065,0.003684754,0.000531206,0.000617026,0.000922608,0.000439516,0.002959062,0.003102004
Male,0.004175035,0.003344744,0.000238002,0.000563737,0.000800723,0.000396705,0.003887329,0.002802112
Warm All,0.008294999,0.002105417,0.000939344,0.000448397,0.001026063,0.000208967,0.006316513,0.002215931
Warm Female,0.01069041,0.002632141,0.001387631,0.000560015,0.001223574,0.000261406,0.004635801,0.002787194
Warm Male,0.006002888,0.002522651,0.000507317,0.000537157,0.000838025,0.000250502,0.007863638,0.002638234
Cold All,0.000281789,0.004033813,-8.75E-05,0.000581016,0.000350854,0.0006237,0.002026971,0.002894884
Cold Female,1.98E-06,0.004491189,-5.93E-05,0.000645526,0.000149162,0.000696585,0.002000934,0.00323382
Cold Male,0.000555372,0.00402111,-0.00011584,0.000580399,0.000546905,0.000619804,0.002043682,0.002876385
Age 0-10 All,0.012949521,0.004436041,0.001718735,0.000733714,0.001262012,0.000539678,0.009528757,0.003632072
Age 0-10 Female,0.015955552,0.005552648,0.002038601,0.000910545,0.001635717,0.000680146,0.010409182,0.004539508
Age 0-10 Male,0.01085927,0.00488389,0.00149028,0.000812445,0.001006783,0.000591259,0.008914487,0.00400218
Age 11-60 All,0.006329621,0.003635832,0.000289052,0.000615086,0.001301444,0.000428906,0.002504856,0.003081446
Age 11-60 Female,0.00800885,0.00421904,0.000617986,0.00071206,0.001344608,0.000499118,0.002742213,0.003584782
Age 11-60 Male,0.004521601,0.00401852,-7.08E-05,0.000681364,0.001258128,0.000472879,0.002246477,0.003395718
Age 60+All,-0.006565062,0.003990821,-0.000967295,0.000672748,-0.000550915,0.000471561,-0.001575786,0.003387317
Age 60+ Female,-0.007162896,0.005020356,-0.001042769,0.000842375,-0.000612339,0.000596614,-0.003228437,0.004256593
Age 60+ Male,-0.005944746,0.004790547,-0.000890995,0.000811703,-0.00048464,0.000562431,0.00022984,0.004069461
All: LAG 11,0.003810369,0.003236378,0.000484377,0.000546125,0.000399261,0.000382603,0.004190153,0.002697658
Female,0.002909042,0.003711202,0.000227883,0.000624246,0.000476422,0.000440081,0.00229001,0.003104461
Male,0.004669981,0.003360349,0.000734027,0.00056878,0.000324395,0.000396092,0.005990223,0.002791024
Warm All,0.00680228,0.002118336,0.000997787,0.000451047,0.00071512,0.000209891,0.006296849,0.00222243
Warm Female,0.007984235,0.00265558,0.001363012,0.000565272,0.000735501,0.000263171,0.004009199,0.002803885
Warm Male,0.005671019,0.002524491,0.000648539,0.00053739,0.000695504,0.000250121,0.008415202,0.002631874
Cold All,-0.001286919,0.004066496,-3.31E-05,0.000588437,-0.000495904,0.00062013,0.002852576,0.002884387
Cold Female,-0.004134636,0.004523898,-0.000579064,0.000653471,-0.000226939,0.000692237,0.000965062,0.003225791
Cold Male,0.001527639,0.004057975,0.000511087,0.000588173,-0.000759841,0.000616841,0.00466808,0.002863388
Age 0-10 All,0.008989311,0.004473021,0.001487992,0.00074206,0.000484614,0.000540487,0.010954194,0.003611283
Age 0-10 Female,0.005874689,0.005605212,0.000927919,0.000922909,0.00035166,0.000681965,0.010985762,0.004521076
Age 0-10 Male,0.011099419,0.004915759,0.001879459,0.000819764,0.000569766,0.000591125,0.010926771,0.003972903
Age 11-60 All,0.003292582,0.003660069,0.000314966,0.000621411,0.000470153,0.000429305,0.001928583,0.00307598
Age 11-60 Female,0.002703325,0.00425131,0.000129276,0.000719797,0.000541831,0.000500115,2.41E-05,0.00358222
Age 11-60 Male,0.003925715,0.004042372,0.000518216,0.000688352,0.000392467,0.000472649,0.003962879,0.003387064
Age 60+All,-0.000945833,0.004007894,-0.000330848,0.000680334,0.000140894,0.000470828,0.001075713,0.003405589
Age 60+ Female,0.000586436,0.005039312,-0.000225912,0.000851541,0.00041679,0.000595163,-0.000867514,0.00428508
Age 60+ Male,-0.00269489,0.004814598,-0.000460925,0.000821472,-0.00015768,0.000562272,0.00317325,0.004087368
All: LAG 12,0.00935214,0.003228482,0.001476861,0.000544824,0.000645081,0.00038227,0.003399995,0.002689718
Female,0.007318265,0.003710826,0.001159304,0.000624259,0.000494587,0.000440119,0.001986366,0.003092463
