OrdO,Health,Lag,AP,BETA,SEBETA,PVALUE,Sign,SignP,,,,,,,,,,,,,,,,
130,MenF,9,EPM25,-0.000291837,0.000523153,0.576989219,0,0,,,,,,,,,,,,,,,,
250,MenM,9,EPM25,-0.000112669,0.000520083,0.828505204,0,0,,,,,,,,,,,,,,,,
370,MenAW,9,EPM25,0.000155852,0.0003957,0.693707769,0,0,,,,,,,,,,,,,,,,
490,MenFW,9,EPM25,-0.00012885,0.000539502,0.811250735,0,0,,,,,,,,,,,,,,,,
610,MenMW,9,EPM25,0.000408258,0.000551736,0.4593818,0,0,,,,,,,,,,,,,,,,
730,MenAC,9,EPM25,-0.000545509,0.000374746,0.145577206,0,0,,,,,,,,,,,,,,,,
850,MenFC,9,EPM25,-0.00045249,0.000509782,0.374812546,0,0,,,,,,,,,,,,,,,,
970,MenMC,9,EPM25,-0.000630931,0.000491419,0.199268705,0,0,,,,,,,,,,,,,,,,
1090,MenMF10,9,EPM25,8.83987E-05,0.004292323,0.9835703,0,0,,,,,,,,,,,,,,,,
1210,MenF10,9,EPM25,-0.005562145,0.005751998,0.333618325,0,0,,,,,,,,,,,,,,,,
1330,MenM10,9,EPM25,0.003268163,0.004967153,0.510613121,0,0,,,,,,,,,,,,,,,,
1450,MenMF60,9,EPM25,-0.000268644,0.000415568,0.518032654,0,0,,,,,,,,,,,,,,,,
1570,MenF60,9,EPM25,-7.24042E-05,0.000573892,0.8996102,0,0,,,,,,,,,,,,,,,,
1690,MenM60,9,EPM25,-0.000447205,0.000553094,0.418831096,0,0,,,,,,,,,,,,,,,,
1810,MenMF61,9,EPM25,0.000237386,0.000906347,0.793402895,0,0,,,,,,,,,,,,,,,,
1930,MenF61,9,EPM25,-0.001273141,0.001219505,0.296570476,0,0,,,,,,,,,,,,,,,,
2050,MenM61,9,EPM25,0.002082437,0.001316503,0.113792732,0,0,,,,,,,,,,,,,,,,
11,MenA,10,EPM25,-0.000036917,0.000385518,0.9237175,0,0,,,,,,,,,,,,,,,,
131,MenF,10,EPM25,-0.000217949,0.000525062,0.678101903,0,0,,,,,,,,,,,,,,,,
251,MenM,10,EPM25,0.000128423,0.000520628,0.805179945,0,0,,,,,,,,,,,,,,,,
371,MenAW,10,EPM25,-5.01096E-05,0.000397819,0.8997706,0,0,,,,,,,,,,,,,,,,
491,MenFW,10,EPM25,-0.000648394,0.00054447,0.233789937,0,0,,,,,,,,,,,,,,,,
611,MenMW,10,EPM25,0.000492353,0.000554068,0.374274798,0,0,,,,,,,,,,,,,,,,
731,MenAC,10,EPM25,-4.63842E-05,0.000374623,0.9014689,0,0,,,,,,,,,,,,,,,,
851,MenFC,10,EPM25,0.000107575,0.000508874,0.832589812,0,0,,,,,,,,,,,,,,,,
971,MenMC,10,EPM25,-0.000192748,0.000491528,0.694980386,0,0,,,,,,,,,,,,,,,,
1091,MenMF10,10,EPM25,0.001891167,0.004216656,0.653822558,0,0,,,,,,,,,,,,,,,,
1211,MenF10,10,EPM25,-0.001558521,0.005589117,0.780378119,0,0,,,,,,,,,,,,,,,,
1331,MenM10,10,EPM25,0.003684813,0.004908525,0.452888994,0,0,,,,,,,,,,,,,,,,
1451,MenMF60,10,EPM25,-4.20172E-05,0.000415969,0.9195482,0,0,,,,,,,,,,,,,,,,
1571,MenF60,10,EPM25,-0.000127246,0.000575639,0.825065972,0,0,,,,,,,,,,,,,,,,
1691,MenM60,10,EPM25,2.91376E-05,0.000553196,0.9579968,0,0,,,,,,,,,,,,,,,,
1811,MenMF61,10,EPM25,-7.15237E-05,0.000913819,0.9376189,0,0,,,,,,,,,,,,,,,,
1931,MenF61,10,EPM25,-0.000634744,0.001229158,0.605606208,0,0,,,,,,,,,,,,,,,,
2051,MenM61,10,EPM25,0.000622076,0.001328218,0.639562742,0,0,,,,,,,,,,,,,,,,
12,MenA,11,EPM25,0.000174831,0.000385431,0.650146769,0,0,,,,,,,,,,,,,,,,
132,MenF,11,EPM25,0.000152836,0.000526523,0.77162494,0,0,,,,,,,,,,,,,,,,
252,MenM,11,EPM25,0.000189967,0.000519384,0.714572042,0,0,,,,,,,,,,,,,,,,
372,MenAW,11,EPM25,0.00039192,0.000397241,0.323908698,0,0,,,,,,,,,,,,,,,,
492,MenFW,11,EPM25,-0.000299846,0.000545978,0.582912261,0,0,,,,,,,,,,,,,,,,
612,MenMW,11,EPM25,0.001010069,0.000552113,0.067421224,0,0,,,,,,,,,,,,,,,,
732,MenAC,11,EPM25,-4.06753E-05,0.000374618,0.9135438,0,0,,,,,,,,,,,,,,,,
852,MenFC,11,EPM25,0.000439371,0.000510051,0.389066788,0,0,,,,,,,,,,,,,,,,
972,MenMC,11,EPM25,-0.000485629,0.000489561,0.321286001,0,0,,,,,,,,,,,,,,,,
1092,MenMF10,11,EPM25,-0.001049805,0.004281671,0.80632788,0,0,,,,,,,,,,,,,,,,
1212,MenF10,11,EPM25,-0.005134618,0.005776646,0.374144455,0,0,,,,,,,,,,,,,,,,
1332,MenM10,11,EPM25,0.001027231,0.004942542,0.835371051,0,0,,,,,,,,,,,,,,,,
1452,MenMF60,11,EPM25,0.000241784,0.000415708,0.560862166,0,0,,,,,,,,,,,,,,,,
1572,MenF60,11,EPM25,0.000232199,0.000576934,0.687364233,0,0,,,,,,,,,,,,,,,,
1692,MenM60,11,EPM25,0.000243171,0.000551773,0.659452954,0,0,,,,,,,,,,,,,,,,
1812,MenMF61,11,EPM25,-0.000177936,0.000915575,0.845919431,0,0,,,,,,,,,,,,,,,,
1932,MenF61,11,EPM25,-0.000130604,0.001231589,0.915553003,0,0,,,,,,,,,,,,,,,,
2052,MenM61,11,EPM25,-0.000221693,0.001330461,0.867672427,0,0,,,,,,,,,,,,,,,,
13,MenA,12,EPM25,-5.29302E-05,0.000385424,0.8907783,0,0,,,,,,,,,,,,,,,,
133,MenF,12,EPM25,2.69893E-05,0.000525617,0.9590514,0,0,,,,,,,,,,,,,,,,
253,MenM,12,EPM25,-0.000129181,0.000519856,0.803767982,0,0,,,,,,,,,,,,,,,,
373,MenAW,12,EPM25,0.000334091,0.000396565,0.399590582,0,0,,,,,,,,,,,,,,,,
493,MenFW,12,EPM25,-8.5835E-05,0.000543245,0.8744633,0,0,,,,,,,,,,,,,,,,
613,MenMW,12,EPM25,0.000710299,0.00055211,0.198353305,0,0,,,,,,,,,,,,,,,,
733,MenAC,12,EPM25,-0.000423627,0.000375322,0.259105653,0,0,,,,,,,,,,,,,,,,
853,MenFC,12,EPM25,4.58104E-05,0.000510785,0.928541982,0,0,,,,,,,,,,,,,,,,
973,MenMC,12,EPM25,-0.000863733,0.000491277,0.078817317,0,0,,,,,,,,,,,,,,,,
1093,MenMF10,12,EPM25,0.000264507,0.00427285,0.950642879,0,0,,,,,,,,,,,,,,,,
1213,MenF10,12,EPM25,-0.003748287,0.005779205,0.516654087,0,0,,,,,,,,,,,,,,,,
1333,MenM10,12,EPM25,0.00246047,0.004916875,0.616817591,0,0,,,,,,,,,,,,,,,,
1453,MenMF60,12,EPM25,1.57274E-05,0.000415578,0.9698139,0,0,,,,,,,,,,,,,,,,
1573,MenF60,12,EPM25,5.70867E-05,0.00057659,0.9211384,0,0,,,,,,,,,,,,,,,,
1693,MenM60,12,EPM25,-2.3776E-05,0.000551445,0.9656118,0,0,,,,,,,,,,,,,,,,
1813,MenMF61,12,EPM25,-0.000477585,0.000917813,0.602854086,0,0,,,,,,,,,,,,,,,,
1933,MenF61,12,EPM25,-4.26335E-06,0.001223993,0.9972211,0,0,,,,,,,,,,,,,,,,
2053,MenM61,12,EPM25,-0.001064216,0.00134691,0.429516608,0,0,,,,,,,,,,,,,,,,
14,MenA,13,EPM25,-0.000401268,0.000384446,0.296674715,0,0,,,,,,,,,,,,,,,,
134,MenF,13,EPM25,-0.000478356,0.000523854,0.361232534,0,0,,,,,,,,,,,,,,,,
254,MenM,13,EPM25,-0.000329731,0.000519061,0.525312135,0,0,,,,,,,,,,,,,,,,
374,MenAW,13,EPM25,0.000144677,0.000395361,0.714436528,0,0,,,,,,,,,,,,,,,,
494,MenFW,13,EPM25,-0.000129659,0.000539844,0.810206849,0,0,,,,,,,,,,,,,,,,
614,MenMW,13,EPM25,0.000398371,0.000551088,0.469804381,0,0,,,,,,,,,,,,,,,,
734,MenAC,13,EPM25,-0.000834461,0.00037475,0.026033999,-1,0,,,,,,,,,,,,,,,,
854,MenFC,13,EPM25,-0.000753433,0.000509592,0.13936902,0,0,,,,,,,,,,,,,,,,
974,MenMC,13,EPM25,-0.000913521,0.000492057,0.06346652,0,0,,,,,,,,,,,,,,,,
1094,MenMF10,13,EPM25,-0.012098869,0.004348167,0.005424637,-1,0,,,,,,,,,,,,,,,,
1214,MenF10,13,EPM25,-0.020588786,0.005924112,0.000516656,-1,0,,,,,,,,,,,,,,,,
1334,MenM10,13,EPM25,-0.00773357,0.004984081,0.120841296,0,0,,,,,,,,,,,,,,,,
1454,MenMF60,13,EPM25,-0.000232358,0.000414831,0.575430839,0,0,,,,,,,,,,,,,,,,
1574,MenF60,13,EPM25,-0.000352227,0.000575372,0.540466224,0,0,,,,,,,,,,,,,,,,
1694,MenM60,13,EPM25,-0.000125385,0.00055072,0.819913922,0,0,,,,,,,,,,,,,,,,
1814,MenMF61,13,EPM25,-0.000923984,0.000909428,0.309701395,0,0,,,,,,,,,,,,,,,,
1934,MenF61,13,EPM25,-0.000565773,0.001212433,0.640786602,0,0,,,,,,,,,,,,,,,,
2054,MenM61,13,EPM25,-0.00135678,0.001335717,0.309814361,0,0,,,,,,,,,,,,,,,,
15,MenA,14,EPM25,-0.000488409,0.000384031,0.203535276,0,0,,,,,,,,,,,,,,,,
135,MenF,14,EPM25,-0.000608503,0.000523185,0.244884323,0,0,,,,,,,,,,,,,,,,
255,MenM,14,EPM25,-0.000378655,0.000518502,0.46526791,0,0,,,,,,,,,,,,,,,,
375,MenAW,14,EPM25,-0.000335031,0.000395732,0.397273647,0,0,,,,,,,,,,,,,,,,
495,MenFW,14,EPM25,-0.000859758,0.000538704,0.110590794,0,0,,,,,,,,,,,,,,,,
615,MenMW,14,EPM25,0.000139425,0.000551881,0.800565973,0,0,,,,,,,,,,,,,,,,
735,MenAC,14,EPM25,-0.000624752,0.000373675,0.0946367,0,0,,,,,,,,,,,,,,,,
855,MenFC,14,EPM25,-0.000448975,0.000509419,0.378194651,0,0,,,,,,,,,,,,,,,,
975,MenMC,14,EPM25,-0.000788911,0.000489878,0.107401943,0,0,,,,,,,,,,,,,,,,
1095,MenMF10,14,EPM25,-0.005831319,0.004195536,0.164657537,0,0,,,,,,,,,,,,,,,,
1215,MenF10,14,EPM25,-0.010603262,0.005561866,0.056682726,0,0,,,,,,,,,,,,,,,,
1335,MenM10,14,EPM25,-0.003006818,0.00487625,0.53752476,0,0,,,,,,,,,,,,,,,,
1455,MenMF60,14,EPM25,-0.000444533,0.000414593,0.283701372,0,0,,,,,,,,,,,,,,,,
1575,MenF60,14,EPM25,-0.000612038,0.000574894,0.287130751,0,0,,,,,,,,,,,,,,,,
1695,MenM60,14,EPM25,-0.000295593,0.000550429,0.591288168,0,0,,,,,,,,,,,,,,,,
1815,MenMF61,14,EPM25,-0.000495941,0.000906555,0.584374313,0,0,,,,,,,,,,,,,,,,
1935,MenF61,14,EPM25,-0.000278086,0.001205403,0.817562654,0,0,,,,,,,,,,,,,,,,
2055,MenM61,14,EPM25,-0.000793941,0.001335538,0.552236824,0,0,,,,,,,,,,,,,,,,
61,MenA,0,ESO2,-0.001020556,0.001932811,0.597523253,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,MenF,0,ESO2,-0.002413601,0.002651732,0.36278464,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,MenM,0,ESO2,0.000281724,0.002621199,0.914415538,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,MenAW,0,ESO2,-0.000171819,0.002265362,0.939546134,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
541,MenFW,0,ESO2,-0.001636802,0.00311074,0.598800159,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,MenMW,0,ESO2,0.001179037,0.003142362,0.707530522,0,0,,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
781,MenAC,0,ESO2,-0.001271587,0.00172417,0.460866459,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,MenFC,0,ESO2,-0.002727685,0.002370717,0.249990989,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,MenMC,0,ESO2,0.00010461,0.002281116,0.963425334,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,MenMF10,0,ESO2,0.002690386,0.021537933,0.900599376,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
1261,MenF10,0,ESO2,-0.005751419,0.029689759,0.846409192,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
1381,MenM10,0,ESO2,0.006856589,0.02448804,0.779497011,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1501,MenMF60,0,ESO2,-0.00028228,0.002084891,0.892309228,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1621,MenF60,0,ESO2,-0.000375775,0.002902317,0.896990484,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,MenM60,0,ESO2,-0.000192791,0.002785156,0.944817864,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,MenMF61,0,ESO2,-0.005788306,0.004684695,0.216703492,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,MenF61,0,ESO2,-0.013341369,0.006295337,0.034144251,-1,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,MenM61,0,ESO2,0.003509811,0.006839632,0.607875245,0,0,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
62,MenA,1,ESO2,0.003823178,0.001932225,0.047939736,1,1,,,,,,,,,,,,,,,,
182,MenF,1,ESO2,0.000974569,0.002653397,0.713425591,0,0,,,,,,,,,,,,,,,,
302,MenM,1,ESO2,0.006465176,0.002617015,0.013544999,1,1,,,,,,,,,,,,,,,,
422,MenAW,1,ESO2,0.007197199,0.00222796,0.001248333,1,1,,,,,,,,,,,,,,,,
542,MenFW,1,ESO2,0.002679443,0.00306693,0.382369038,0,0,,,,,,,,,,,,,,,,
662,MenMW,1,ESO2,0.011337652,0.003096731,0.00025501,1,1,,,,,,,,,,,,,,,,
782,MenAC,1,ESO2,0.001970509,0.00174319,0.258388278,0,0,,,,,,,,,,,,,,,,
902,MenFC,1,ESO2,0.000233066,0.002393185,0.92242472,0,0,,,,,,,,,,,,,,,,
1022,MenMC,1,ESO2,0.003590545,0.002300343,0.118649616,0,0,,,,,,,,,,,,,,,,
1142,MenMF10,1,ESO2,0.01426701,0.02146605,0.50633266,0,0,,,,,,,,,,,,,,,,
1262,MenF10,1,ESO2,0.0407973,0.02926808,0.16343639,0,0,,,,,,,,,,,,,,,,
1382,MenM10,1,ESO2,0.000843105,0.024600651,0.972662605,0,0,,,,,,,,,,,,,,,,
1502,MenMF60,1,ESO2,0.004244993,0.002085599,0.041892254,1,1,,,,,,,,,,,,,,,,
1622,MenF60,1,ESO2,0.003246335,0.002905904,0.264010944,0,0,,,,,,,,,,,,,,,,
1742,MenM60,1,ESO2,0.005128934,0.0027812,0.065251877,0,0,,,,,,,,,,,,,,,,
1862,MenMF61,1,ESO2,0.000695435,0.004677829,0.881826202,0,0,,,,,,,,,,,,,,,,
1982,MenF61,1,ESO2,-0.012317536,0.006288836,0.05023977,0,0,,,,,,,,,,,,,,,,
2102,MenM61,1,ESO2,0.016714418,0.006825409,0.014382981,1,1,,,,,,,,,,,,,,,,
63,MenA,2,ESO2,0.001125609,0.001941093,0.56203245,0,0,,,,,,,,,,,,,,,,
183,MenF,2,ESO2,-0.001685191,0.002655708,0.525763169,0,0,,,,,,,,,,,,,,,,
303,MenM,2,ESO2,0.003755691,0.002622389,0.152191858,0,0,,,,,,,,,,,,,,,,
423,MenAW,2,ESO2,0.002559787,0.002204837,0.245731284,0,0,,,,,,,,,,,,,,,,
543,MenFW,2,ESO2,-0.001859439,0.0030357,0.540233523,0,0,,,,,,,,,,,,,,,,
663,MenMW,2,ESO2,0.006637744,0.003059572,0.030115951,1,1,,,,,,,,,,,,,,,,
783,MenAC,2,ESO2,-0.000157248,0.001769264,0.929184775,0,0,,,,,,,,,,,,,,,,
903,MenFC,2,ESO2,-0.002473355,0.002411381,0.30510806,0,0,,,,,,,,,,,,,,,,
1023,MenMC,2,ESO2,0.002032779,0.002327965,0.382617655,0,0,,,,,,,,,,,,,,,,
1143,MenMF10,2,ESO2,-0.02248127,0.02178646,0.30219844,0,0,,,,,,,,,,,,,,,,
1263,MenF10,2,ESO2,-0.00848134,0.03069182,0.78230518,0,0,,,,,,,,,,,,,,,,
1383,MenM10,2,ESO2,-0.02837288,0.02460139,0.24886927,0,0,,,,,,,,,,,,,,,,
1503,MenMF60,2,ESO2,0.000382534,0.002094112,0.85506712,0,0,,,,,,,,,,,,,,,,
1623,MenF60,2,ESO2,-0.000943224,0.00290778,0.74567147,0,0,,,,,,,,,,,,,,,,
1743,MenM60,2,ESO2,0.001572055,0.002788726,0.57298451,0,0,,,,,,,,,,,,,,,,
1863,MenMF61,2,ESO2,0.006714818,0.004638855,0.147847534,0,0,,,,,,,,,,,,,,,,
1983,MenF61,2,ESO2,-0.005452593,0.006230228,0.381537884,0,0,,,,,,,,,,,,,,,,
2103,MenM61,2,ESO2,0.021762463,0.006767087,0.001312814,1,1,,,,,,,,,,,,,,,,
64,MenA,3,ESO2,0.001144679,0.001933581,0.553891691,0,0,,,,,,,,,,,,,,,,
184,MenF,3,ESO2,-3.90047E-05,0.002636743,0.9881984,0,0,,,,,,,,,,,,,,,,
304,MenM,3,ESO2,0.002266879,0.00261653,0.386351325,0,0,,,,,,,,,,,,,,,,
424,MenAW,3,ESO2,0.002611513,0.002218925,0.239309534,0,0,,,,,,,,,,,,,,,,
544,MenFW,3,ESO2,0.000640962,0.003050319,0.833579591,0,0,,,,,,,,,,,,,,,,
664,MenMW,3,ESO2,0.004415113,0.003077653,0.151504152,0,0,,,,,,,,,,,,,,,,
784,MenAC,3,ESO2,1.9997E-05,0.001752513,0.9908966,0,0,,,,,,,,,,,,,,,,
904,MenFC,3,ESO2,-0.00053705,0.00238566,0.821902914,0,0,,,,,,,,,,,,,,,,
1024,MenMC,3,ESO2,0.000585895,0.002302333,0.799141537,0,0,,,,,,,,,,,,,,,,
1144,MenMF10,3,ESO2,0.002064681,0.021409512,0.923178931,0,0,,,,,,,,,,,,,,,,
1264,MenF10,3,ESO2,-0.01581345,0.02937251,0.59035409,0,0,,,,,,,,,,,,,,,,
1384,MenM10,3,ESO2,0.01151345,0.02442746,0.63743454,0,0,,,,,,,,,,,,,,,,
1504,MenMF60,3,ESO2,0.002209481,0.002080711,0.288364806,0,0,,,,,,,,,,,,,,,,
1624,MenF60,3,ESO2,0.001999259,0.002880565,0.48769917,0,0,,,,,,,,,,,,,,,,
1744,MenM60,3,ESO2,0.002413519,0.002775583,0.384607656,0,0,,,,,,,,,,,,,,,,
1864,MenMF61,3,ESO2,-0.005743709,0.004657225,0.217555644,0,0,,,,,,,,,,,,,,,,
1984,MenF61,3,ESO2,-0.010681714,0.006248758,0.087468534,0,0,,,,,,,,,,,,,,,,
2104,MenM61,3,ESO2,0.000362286,0.006800633,0.957518103,0,0,,,,,,,,,,,,,,,,
65,MenA,4,ESO2,-0.000138969,0.001920785,0.942327606,0,0,,,,,,,,,,,,,,,,
185,MenF,4,ESO2,-0.000635582,0.002620887,0.808402755,0,0,,,,,,,,,,,,,,,,
305,MenM,4,ESO2,0.000312602,0.002595306,0.904134835,0,0,,,,,,,,,,,,,,,,
425,MenAW,4,ESO2,0.002854092,0.00221181,0.197006723,0,0,,,,,,,,,,,,,,,,
545,MenFW,4,ESO2,0.002800464,0.003015996,0.353197225,0,0,,,,,,,,,,,,,,,,
665,MenMW,4,ESO2,0.002844775,0.003084125,0.356391278,0,0,,,,,,,,,,,,,,,,
785,MenAC,4,ESO2,-0.00211701,0.001734978,0.222478535,0,0,,,,,,,,,,,,,,,,
905,MenFC,4,ESO2,-0.002675609,0.002371757,0.259354652,0,0,,,,,,,,,,,,,,,,
1025,MenMC,4,ESO2,-0.001591633,0.002274378,0.484095397,0,0,,,,,,,,,,,,,,,,
1145,MenMF10,4,ESO2,0.002552812,0.021385559,0.904988864,0,0,,,,,,,,,,,,,,,,
1265,MenF10,4,ESO2,-0.05704895,0.03099426,0.06576586,0,0,,,,,,,,,,,,,,,,
1385,MenM10,4,ESO2,0.02962345,0.02384541,0.21420982,0,0,,,,,,,,,,,,,,,,
1505,MenMF60,4,ESO2,0.000331811,0.002068462,0.872564379,0,0,,,,,,,,,,,,,,,,
1625,MenF60,4,ESO2,0.000325843,0.002868086,0.909554042,0,0,,,,,,,,,,,,,,,,
1745,MenM60,4,ESO2,0.000331644,0.002752012,0.904086763,0,0,,,,,,,,,,,,,,,,
1865,MenMF61,4,ESO2,-0.003297313,0.004618513,0.475318636,0,0,,,,,,,,,,,,,,,,
1985,MenF61,4,ESO2,-0.004477659,0.006185831,0.469204768,0,0,,,,,,,,,,,,,,,,
2105,MenM61,4,ESO2,-0.001885175,0.006758029,0.780298094,0,0,,,,,,,,,,,,,,,,
66,MenA,5,ESO2,0.001206661,0.001911946,0.528007878,0,0,,,,,,,,,,,,,,,,
186,MenF,5,ESO2,0.001212956,0.00260189,0.64111566,0,0,,,,,,,,,,,,,,,,
306,MenM,5,ESO2,0.001192688,0.002585293,0.644588276,0,0,,,,,,,,,,,,,,,,
426,MenAW,5,ESO2,0.0035256,0.002169845,0.104297314,0,0,,,,,,,,,,,,,,,,
546,MenFW,5,ESO2,0.004255673,0.002968084,0.151721053,0,0,,,,,,,,,,,,,,,,
666,MenMW,5,ESO2,0.002830316,0.003022217,0.349082914,0,0,,,,,,,,,,,,,,,,
786,MenAC,5,ESO2,-0.000421545,0.001739831,0.808570004,0,0,,,,,,,,,,,,,,,,
906,MenFC,5,ESO2,-0.000628512,0.00236569,0.79050383,0,0,,,,,,,,,,,,,,,,
1026,MenMC,5,ESO2,-0.000231438,0.002287454,0.919415905,0,0,,,,,,,,,,,,,,,,
1146,MenMF10,5,ESO2,-0.01725979,0.02068342,0.40407434,0,0,,,,,,,,,,,,,,,,
1266,MenF10,5,ESO2,-0.03244148,0.02881486,0.26030712,0,0,,,,,,,,,,,,,,,,
1386,MenM10,5,ESO2,-0.01021051,0.02341149,0.66276911,0,0,,,,,,,,,,,,,,,,
1506,MenMF60,5,ESO2,0.001663681,0.002056757,0.418639573,0,0,,,,,,,,,,,,,,,,
1626,MenF60,5,ESO2,0.002462551,0.002842024,0.38629129,0,0,,,,,,,,,,,,,,,,
1746,MenM60,5,ESO2,0.000947739,0.002740825,0.729525646,0,0,,,,,,,,,,,,,,,,
1866,MenMF61,5,ESO2,-0.000876747,0.004616988,0.849402448,0,0,,,,,,,,,,,,,,,,
1986,MenF61,5,ESO2,-0.004680763,0.006187082,0.449380802,0,0,,,,,,,,,,,,,,,,
2106,MenM61,5,ESO2,0.003755697,0.006730257,0.576860653,0,0,,,,,,,,,,,,,,,,
67,MenA,6,ESO2,0.001555496,0.001888602,0.410213484,0,0,,,,,,,,,,,,,,,,
187,MenF,6,ESO2,0.002646223,0.0025638,0.302078301,0,0,,,,,,,,,,,,,,,,
307,MenM,6,ESO2,0.000525883,0.002557936,0.837124999,0,0,,,,,,,,,,,,,,,,
427,MenAW,6,ESO2,0.002985796,0.002136706,0.162392826,0,0,,,,,,,,,,,,,,,,
547,MenFW,6,ESO2,0.005155118,0.002907725,0.076337083,0,0,,,,,,,,,,,,,,,,
667,MenMW,6,ESO2,0.000960696,0.002987732,0.747816348,0,0,,,,,,,,,,,,,,,,
787,MenAC,6,ESO2,-4.03618E-05,0.001722061,0.9813023,0,0,,,,,,,,,,,,,,,,
907,MenFC,6,ESO2,0.000490967,0.002336285,0.833564631,0,0,,,,,,,,,,,,,,,,
1027,MenMC,6,ESO2,-0.000545203,0.002265301,0.809821385,0,0,,,,,,,,,,,,,,,,
1147,MenMF10,6,ESO2,-0.002987216,0.021350134,0.888735278,0,0,,,,,,,,,,,,,,,,
1267,MenF10,6,ESO2,0.002013175,0.028806921,0.944289341,0,0,,,,,,,,,,,,,,,,
1387,MenM10,6,ESO2,-0.00523879,0.02461904,0.83150062,0,0,,,,,,,,,,,,,,,,
1507,MenMF60,6,ESO2,0.002158042,0.002033184,0.288581398,0,0,,,,,,,,,,,,,,,,
1627,MenF60,6,ESO2,0.003599419,0.002807843,0.19996245,0,0,,,,,,,,,,,,,,,,
1747,MenM60,6,ESO2,0.000865821,0.002708777,0.749264914,0,0,,,,,,,,,,,,,,,,
1867,MenMF61,6,ESO2,-0.002062748,0.004530054,0.648889357,0,0,,,,,,,,,,,,,,,,
1987,MenF61,6,ESO2,-0.002363188,0.006014551,0.694410073,0,0,,,,,,,,,,,,,,,,
2107,MenM61,6,ESO2,-0.001719943,0.00667968,0.796817492,0,0,,,,,,,,,,,,,,,,
68,MenA,7,ESO2,0.002136252,0.00188822,0.25798703,0,0,,,,,,,,,,,,,,,,
188,MenF,7,ESO2,0.00159557,0.002561694,0.533421518,0,0,,,,,,,,,,,,,,,,
308,MenM,7,ESO2,0.002628453,0.002555264,0.303723411,0,0,,,,,,,,,,,,,,,,
428,MenAW,7,ESO2,0.000816936,0.002147159,0.703618853,0,0,,,,,,,,,,,,,,,,
548,MenFW,7,ESO2,-0.002903859,0.002925786,0.321024006,0,0,,,,,,,,,,,,,,,,
668,MenMW,7,ESO2,0.004241935,0.002989817,0.156053814,0,0,,,,,,,,,,,,,,,,
788,MenAC,7,ESO2,0.002526247,0.001720565,0.142127479,0,0,,,,,,,,,,,,,,,,
908,MenFC,7,ESO2,0.003880618,0.002333635,0.096426363,0,0,,,,,,,,,,,,,,,,
1028,MenMC,7,ESO2,0.001243868,0.002259777,0.582056144,0,0,,,,,,,,,,,,,,,,
1148,MenMF10,7,ESO2,-0.02436126,0.02154829,0.25833005,0,0,,,,,,,,,,,,,,,,
1268,MenF10,7,ESO2,-0.05266151,0.02977778,0.0770728,0,0,,,,,,,,,,,,,,,,
1388,MenM10,7,ESO2,-0.009507059,0.024545247,0.698538535,0,0,,,,,,,,,,,,,,,,
1508,MenMF60,7,ESO2,0.002819908,0.002034293,0.165784219,0,0,,,,,,,,,,,,,,,,
1628,MenF60,7,ESO2,0.002282113,0.00280378,0.415737393,0,0,,,,,,,,,,,,,,,,
1748,MenM60,7,ESO2,0.00329017,0.002709764,0.224762166,0,0,,,,,,,,,,,,,,,,
1868,MenMF61,7,ESO2,-0.001135587,0.004518649,0.801589193,0,0,,,,,,,,,,,,,,,,
1988,MenF61,7,ESO2,-0.000742575,0.006031075,0.902015858,0,0,,,,,,,,,,,,,,,,
2108,MenM61,7,ESO2,-0.0016139,0.006640706,0.807996269,0,0,,,,,,,,,,,,,,,,
69,MenA,8,ESO2,0.001569441,0.001884741,0.405069175,0,0,,,,,,,,,,,,,,,,
189,MenF,8,ESO2,0.001976096,0.002560121,0.440243362,0,0,,,,,,,,,,,,,,,,
309,MenM,8,ESO2,0.001190827,0.002550443,0.640595329,0,0,,,,,,,,,,,,,,,,
429,MenAW,8,ESO2,0.004891716,0.002140633,0.022366103,1,1,,,,,,,,,,,,,,,,
549,MenFW,8,ESO2,0.003529385,0.0029293,0.228345613,0,0,,,,,,,,,,,,,,,,
669,MenMW,8,ESO2,0.006130274,0.002981988,0.039883738,1,1,,,,,,,,,,,,,,,,
